date,open,high,low,close,volume
20240627,95100,96000,93600,94200,62754
20240626,97200,97300,94900,96000,79214
20240625,95800,97300,95500,97200,65363
20240624,97100,97600,94800,95200,86404
20240621,97900,98400,97000,97600,55514
20240620,98700,99700,97500,98100,41041
20240619,99000,99000,96700,98900,65710
20240618,100100,100100,97700,98600,68141
20240617,100000,101300,98800,99400,63084
20240614,100400,103500,99300,99300,103769
20240613,98000,102700,98000,99500,160592
20240612,100900,101100,96800,97400,132849
20240611,101100,101500,99900,100700,46909
20240610,102100,102200,99800,101100,39699
20240607,103200,104400,102000,103100,44026
20240605,102800,103400,100400,101800,55357
20240604,102700,103300,101800,101800,42592
20240603,104900,105100,102000,103700,87465
20240531,104800,106200,103100,103700,96423
20240530,103700,104600,101900,103200,72870
20240529,104200,105700,101900,104600,124051
20240528,109600,110000,104400,105200,201408
20240527,110100,111700,109600,109800,37122
20240524,110500,110900,108900,109900,56348
20240523,109600,112200,109500,110500,49989
20240522,111400,111800,109300,109900,90875
20240521,112900,113200,110700,111400,98299
20240520,115000,117600,112600,112900,72180
20240517,111700,114000,111700,113000,82545
20240516,114600,115500,113300,114600,74760
20240514,117700,118300,111400,114000,240499
20240513,119400,121600,115500,117800,148956
20240510,124200,126700,119000,119400,126970
20240509,130000,131000,121700,122900,136675
20240508,121600,129900,120000,129900,139408
20240507,122900,124000,119200,120800,50917
20240503,121900,122000,119600,121800,38494
20240502,121900,124400,119600,120600,52564
20240430,123100,124200,122000,122600,64460
20240429,126300,127500,123800,124200,49167
20240426,127200,128200,124800,125100,44598
20240425,123100,129500,123100,127200,69035
20240424,126200,126200,122900,125000,72162
20240423,123500,125100,120400,125100,51720
20240422,120800,124300,119200,123500,57537
20240419,120700,121700,117600,118400,70141
20240418,116800,123200,116000,123000,172346
20240417,113900,116200,113600,116000,69842
20240416,118300,119300,112600,113800,85509
20240415,118500,120300,116600,119400,62428
20240412,123100,124500,117800,118200,71897
20240411,115500,125500,115400,123300,157033
20240409,118700,120400,117000,117800,65587
20240408,118900,119400,114000,117800,82746
20240405,116300,120000,116000,120000,62962
20240404,119700,120000,116100,117400,41751
20240403,117000,119200,116600,119000,63056
20240402,117700,118700,115700,118000,59430
20240401,115900,119600,115600,119100,85636
20240329,119500,119900,114600,114900,109719
20240328,123000,123400,119100,119700,88994
20240327,117800,123900,117800,123000,178069
20240326,116900,119100,116800,117100,88668
20240325,117300,118200,113700,116700,149251
20240322,121300,123100,118000,118200,152984
20240321,122100,125000,115500,120000,740352
20240320,130600,130700,127000,128700,46641
20240319,126400,134100,126400,129400,138879
20240318,125800,131900,125000,127900,90085
20240315,122800,126200,120100,124600,100113
20240314,121600,127200,121500,126100,195471
