date,open,high,low,close,volume
20231127,71500,72100,71100,71300,9113857
20231124,72400,72600,71700,71700,6676685
20231123,73000,73200,72200,72400,6775614
20231122,72200,73000,71900,72800,11105143
20231121,73100,73400,72700,72800,9712881
20231120,72100,73000,72100,72700,10610157
20231117,72300,73000,72300,72500,11494644
20231116,72500,73000,72300,72800,15860451
20231115,71600,72200,71500,72200,20148677
20231114,71000,71100,70600,70800,9567984
20231113,71300,71300,70300,70400,9246919
20231110,70000,70500,69500,70500,9684347
20231109,69900,70800,69600,70300,12301373
20231108,71300,71400,69700,69900,12901310
20231107,70600,70900,70000,70900,17228731
20231106,69800,70900,69300,70900,22228489
20231103,69700,70200,69500,69600,10322234
20231102,70000,70000,69400,69700,16350031
20231101,67500,68900,67300,68600,13775256
20231031,67600,68300,66900,66900,14488892
20231030,66800,67800,66700,67300,10139270
20231027,67100,67300,66700,67300,11334726
20231026,67000,67900,66700,66700,15517624
20231025,68800,68800,67900,68000,10610703
20231024,68700,68800,67700,68500,12791710
20231023,68700,69100,68200,68400,11625959
20231020,68900,69200,68100,68800,15204495
20231019,69700,70000,69400,69500,13985012
20231018,68900,70500,68800,70500,16493184
20231017,67700,69900,67400,69400,17299253
20231016,67900,68500,66800,67300,12599299
20231013,68000,68500,67700,68000,9724086
20231012,68600,69700,68200,68900,19311380
20231011,68600,69400,67900,68200,25209349
20231010,66200,67600,66200,66400,19889202
20231006,67100,67300,66000,66000,14386527
20231005,67300,67400,66700,66700,16108313
20231004,67400,67700,66700,67500,23361149
20230927,68600,69100,68200,68400,14886491
20230926,70000,70000,68400,68600,13143470
20230925,68500,69700,68500,69400,13582516
20230922,68300,68900,68300,68800,9897840
20230921,69200,69800,68800,68900,10796336
20230920,70000,70300,69500,69600,10873015
20230919,70400,70800,69600,69800,11820188
20230918,71300,71700,70200,70200,16040727
20230915,71700,72300,71400,72000,17823512
20230914,71200,71800,70800,71700,21041407
20230913,71100,71600,70300,70900,15955797
20230912,70800,71000,70400,70500,11688599
20230911,70400,70800,70000,70800,11785462
20230908,70200,70300,69600,70300,10688118
20230907,70000,70600,69600,70400,13741241
20230906,70700,70800,69700,70000,11414620
20230905,70900,71500,70200,70700,12330239
20230904,72900,72900,70700,71200,26286495
20230901,66800,71000,66700,71000,29738235
20230831,67100,67200,66400,66900,15964630
20230830,67300,67700,67100,67100,9181223
20230829,66900,67200,66600,66800,9114352
20230828,66800,67000,66500,66800,5824628
20230825,67100,67400,66900,67100,7032462
20230824,68300,68700,67900,68200,15044463
20230823,66700,67100,66400,67100,9549352
20230822,67200,67700,66300,66600,10500242
20230821,66600,67100,66300,66600,9720067
20230818,66000,66700,65800,66300,11745006
20230817,66300,66800,66000,66700,10778652
20230816,66700,67100,66300,67000,13174578
20230814,67500,67900,66900,67300,9352343
20230811,68400,68800,67500,67500,9781038
20230810,68300,68500,67800,68000,10227311
20230809,68000,69600,67900,68900,17259673
20230808,69000,69100,67400,67600,14664709
20230807,67700,69200,67600,68500,10968505
20230804,68800,69100,68200,68300,12360193
20230803,69900,70200,68500,68800,20087090
20230802,70700,71000,69800,69900,13835020
20230801,70100,71200,70000,71100,12299254
20230731,70900,71000,69800,69800,13035420
20230728,71800,72400,70100,70600,19420683
20230727,69900,71700,69300,71700,24261179
20230726,69800,70600,68100,69800,30016221
20230725,70000,70500,69800,70000,14314945
20230724,70100,70900,69900,70400,13418597
20230721,70400,70400,69400,70300,16528926
20230720,71100,71500,70800,71000,9732730
20230719,72700,72800,71300,71700,10896412
20230718,73200,73500,72000,72000,11697900
20230717,73200,73500,72800,73300,10060049
20230714,72500,73400,72400,73400,15882519
20230713,72400,72600,71900,71900,14417279
20230712,71200,72000,71100,71900,10375581
20230711,70200,71500,70100,71500,12177392
20230710,70000,70400,69200,69500,11713926
20230707,71100,71400,69800,69900,17308877
20230706,71900,72400,71500,71600,14777667
20230705,73000,73300,71900,72000,12310610
20230704,73400,73600,72900,73000,10214350
20230703,72700,73200,72600,73000,10722181
20230630,72500,72700,71700,72200,11694765
20230629,73100,73400,72400,72400,12229967
20230628,72600,72700,72000,72700,8783093
20230627,72500,72600,72000,72600,9442997
20230626,71700,72500,71500,72400,10541901
20230623,72000,72200,71600,71600,12329484
20230622,70200,71500,70100,71300,11411007
20230621,70700,71200,70400,70500,10626603
20230620,70700,71400,70400,71400,11557883
20230619,71300,71700,70900,71200,11100887
20230616,71800,71900,70900,71800,15373696
20230615,72100,72300,71300,71500,13614994
20230614,72100,72200,71100,71900,12541046
20230613,71700,72200,71600,72000,13227285
20230612,72100,72400,70800,71000,12064287
20230609,71100,72300,70800,72000,15050209
20230608,70400,70900,70000,70900,19165568
20230607,71300,71600,70800,71000,14796613
20230605,72700,72700,71400,71700,12686829
20230602,71700,72200,71600,72200,12161798
20230601,70900,71600,70600,70900,14669296
20230531,72400,72500,71000,71400,25666087
20230530,71300,72300,71200,72300,27476897
20230526,69800,70400,69500,70300,19549511
20230525,69900,70000,68700,68800,14231160
20230524,68100,68700,68000,68500,8192896
20230523,68500,68700,68100,68400,8561643
20230522,68400,69000,68000,68500,14470308
20230519,67800,68400,67500,68400,20349345
20230518,66000,66200,65700,66200,14431704
20230517,65900,65900,64800,65000,10745504
20230516,65800,65900,65300,65400,12334657
20230515,64100,64600,63900,64500,8172021
20230512,63700,64600,63600,64100,8693913
20230511,64700,65100,64200,64200,11648905
20230510,65500,65500,64300,64600,13057727
20230509,65800,65800,65100,65300,9366861
20230508,66300,66300,65400,65900,9405365
20230504,65600,65700,64700,65100,9791064
20230503,65100,65600,64900,65400,8876749
20230502,66000,66300,65100,65700,14396948
20230428,65200,65900,65000,65500,19699481
20230427,64100,65000,63300,64600,14779601
20230426,63600,64300,63300,64100,12664541
20230425,65300,65400,63400,63600,16193271
20230424,65300,65700,64800,65200,12986581
20230421,65800,65900,65400,65700,10538622
20230420,65100,65300,64600,65300,9501169
20230419,65500,65800,65300,65500,10255985
20230418,65900,66000,64800,65600,14802060
20230417,65000,65600,64700,65300,13486618
20230414,66600,66600,65000,65100,16176490
20230413,65600,66100,65400,66100,15091022
20230412,65800,66200,65300,66000,15021313
20230411,66200,66200,65400,65900,16323183
20230410,64800,66300,64700,65700,18777166
20230407,63800,65200,63800,65000,27476120
20230406,63500,63600,62300,62300,14992747
20230405,63700,64000,63400,63900,9176149
20230404,63400,63800,62800,63600,11120514
20230403,64000,64000,63000,63100,11973133
20230331,64000,64000,63700,64000,14094479
20230330,63700,63700,63100,63200,15684377
20230329,62500,62700,62200,62700,11216008
20230328,62400,62900,62100,62900,11614118
20230327,62600,62800,62000,62100,11039331
20230324,62700,63300,62300,63000,18278602
20230323,60600,62300,60600,62300,15381057
20230322,61000,61200,60500,61100,8978591
20230321,60500,60700,60100,60300,8318514
20230320,61100,61200,60200,60200,9618009
20230317,60800,61300,60600,61300,14090110
20230316,59200,60200,59100,59900,10611939
20230315,60000,60300,59600,59800,10482149
20230314,59400,59500,59000,59000,12147346
20230313,59900,60200,59300,60000,12779724
20230310,59500,59700,59100,59500,11902471
20230309,60500,60800,59900,60100,14334499
20230308,60100,60500,59900,60300,14161857
20230307,61400,61400,60700,60700,11473280
20230306,61100,61600,60800,61500,13630602
20230303,61000,61200,60500,60500,10711405
20230302,60900,61800,60500,60800,13095682
20230228,60800,61400,60500,60600,13715861
20230227,60800,60800,60200,60500,11155697
20230224,62300,62600,61300,61300,10308143
20230223,61700,62500,61500,62000,13047099
20230222,61500,61800,61000,61100,11959088
20230221,62700,62800,62000,62100,7665046
20230220,62900,63000,61800,62700,12908073
20230217,62900,63300,62400,62600,10791265
20230216,62500,63700,62400,63700,13798831
20230215,63900,63900,62000,62200,13208103
20230214,63600,63900,63200,63200,9126664
20230213,62900,63000,62300,62900,10730362
20230210,62600,63000,62400,62800,9382576
20230209,63000,63300,62300,63000,12164865
20230208,62800,63300,62400,63100,12243125
20230207,61900,62500,61600,61900,14491039
20230206,62800,63000,61600,61600,15529356
20230203,63900,64000,63000,63800,15194598
20230202,63200,63900,62600,63500,23285983
20230201,62600,62700,61000,61800,18570133
20230131,63500,63700,61000,61000,29746731
20230130,64900,64900,63100,63300,20995234
20230127,64400,65000,63900,64600,18760182
20230126,63800,63900,63300,63900,13278277
20230125,63500,63700,63000,63400,16822710
20230120,62100,62300,61100,61800,9646327
20230119,60500,61500,60400,61500,12808490
20230118,60700,61000,59900,60400,11584041
20230117,61200,61500,60600,61000,9831456
20230116,61300,61600,60800,61100,10039972
20230113,60500,61200,60400,60800,12510328
20230112,61100,61200,59900,60500,16102561
20230111,61000,61200,60300,60500,12310751
20230110,60200,61100,59900,60400,14859797
20230109,59700,60700,59600,60700,18640107
20230106,58300,59400,57900,59000,17334989
20230105,58200,58800,57600,58200,15682826
20230104,55700,58000,55600,57800,20188071
20230103,55400,56000,54500,55400,13547030
20230102,55500,56100,55200,55500,10031448
20221229,56000,56200,55300,55300,11295935
20221228,57600,57600,56400,56600,14665410
20221227,58000,58400,57900,58100,10667027
20221226,58000,58100,57700,57900,6756411
20221223,58200,58400,57700,58100,9829407
20221222,58100,59100,58100,59100,10720630
20221221,58700,59100,58000,58000,10356971
20221220,59000,59100,58500,58600,9284761
20221219,59500,59900,59100,59500,7696187
20221216,58300,59500,58300,59500,13033596
20221215,59800,60200,59300,59300,8716039
20221214,59800,60600,59800,60500,8207485
20221213,59600,60300,59400,59700,9040873
20221212,59900,60000,59400,59500,9036472
20221209,59300,60600,59300,60400,10529632
20221208,58700,59200,58600,59200,12986815
20221207,58800,59600,58500,58900,12100662
20221206,59800,60100,59200,59200,13888300
20221205,60900,61100,60000,60300,13767787
20221202,62500,62500,60400,60400,15331184
20221201,63100,63200,62300,62600,16631445
20221130,60400,62200,60200,62200,19768903
20221129,59900,60600,59800,60600,7014160
20221128,60500,60500,59800,60100,8589032
20221125,61400,61700,60800,61000,6677933
20221124,61200,61700,60900,61400,8125010
20221123,61200,61300,60700,61000,8765050
20221122,60900,61200,60300,60600,9411289
20221121,61400,61800,60800,61400,9378097
20221118,61800,62400,61400,61800,12236503
20221117,62000,62000,61300,61400,13298296
20221116,62400,62700,61700,62700,12909260
20221115,62200,62500,61600,62400,12310986
20221114,62900,62900,61700,61900,15973416
20221111,63100,63200,62300,62900,20037163
20221110,61400,61500,60400,60400,21087633
20221109,62000,62200,61300,62000,14045592
20221108,60500,61900,60500,61800,18273898
20221107,59700,60300,59400,60200,12437246
20221104,59100,59500,58400,59400,12445841
20221103,58600,59800,58100,59200,17492162
20221102,59700,60000,59300,59600,13202919
20221101,59900,60300,59500,60000,17201647
20221031,58100,59900,58000,59400,18999514
20221028,58900,59200,57200,57300,20924937
20221027,59700,60100,58900,59500,21756712
20221026,58000,59600,57700,59400,20824967
20221025,57000,58600,57000,57700,17405678
20221024,57000,57500,56700,57500,16944503
20221021,55100,56300,55100,55900,11456060
20221020,55200,56000,55100,55500,17107653
20221019,56700,56900,55700,55800,12660652
20221018,56700,57100,55800,56500,14820702
20221017,55800,57000,55700,56600,13641878
20221014,56200,56500,55800,56300,12924326
20221013,55400,56100,55200,55200,13784602
20221012,55700,57000,55200,55800,18408910
20221011,54400,55700,54000,55400,21437877
20221007,55900,56900,55200,56200,16886813
20221006,56700,57300,56300,56300,14944446
20221005,56900,57200,55400,56000,22458970
20221004,55300,55400,54500,55200,19148435
20220930,52300,53600,51800,53100,22503249
20220929,53300,53700,52600,52600,13882080
20220928,53900,54400,52500,52900,19991129
20220927,53800,54200,53500,54200,16631289
20220926,53700,54200,53600,53900,15008449
20220923,54400,54900,54200,54500,10555964
20220922,54600,54700,54300,54400,12786510
20220921,55400,55500,55000,55300,11863700
20220920,56400,57000,55800,55800,14041465
20220919,56300,57000,56000,56400,12278653
20220916,55600,56400,55500,56200,13456503
20220915,57000,57100,56000,56000,11664819
20220914,56200,57200,56100,56800,12524961
20220913,57000,58500,56800,58100,17166581
20220908,56200,56400,55600,55600,18000016
20220907,56700,56700,55900,56000,17384854
20220906,57200,57600,56900,57100,7503086
20220905,57400,57800,56800,57100,11425977
20220902,58300,58600,57500,57500,15040310
20220901,58700,58900,58300,58400,14905777
20220831,58200,59900,58200,59700,14203512
20220830,58700,59000,58300,58800,9690044
20220829,58700,58900,58600,58600,9841329
20220826,60300,60900,59900,60000,9499995
20220825,59200,59700,59000,59700,5767902
20220824,59200,59500,59000,59000,8888486
20220823,59000,59600,59000,59100,9041629
20220822,60300,60400,59800,60000,8259865
20220819,61400,61600,60600,60900,6923679
20220818,60300,61900,60000,61500,16372754
20220817,61100,61200,60300,60400,9061518
20220816,60500,61600,60300,61000,15036727
20220812,59500,60700,59400,60200,10786658
20220811,59600,60000,59300,59900,15141941
20220810,58900,59200,58600,59100,18084349
20220809,60600,60700,59600,60000,18251170
20220808,61400,61400,60600,60800,11313150
20220805,61700,61900,61200,61500,9567620
