date,open,high,low,close,volume
20241016,246000,247000,242000,247000,799813
20241015,249500,249500,246000,246000,382087
20241014,250500,254000,248000,248500,307668
20241011,248000,249500,246500,248500,282919
20241010,253000,255500,246000,246000,641891
20241008,244500,247000,244000,246000,413552
20241007,244000,247000,241000,247000,731171
20241004,235500,241500,232000,239500,856583
20241002,237500,241000,236500,237000,1035510
20240930,255500,256000,244000,244000,1032595
20240927,257500,259000,253500,254500,493853
20240926,250000,259000,247500,259000,766978
20240925,255500,257000,250500,251500,575575
20240924,249000,253000,248000,253000,429463
20240923,251500,251500,246500,249000,484728
20240920,250000,251000,247500,250500,809348
20240919,244000,246500,241500,246000,848380
20240913,237500,240500,234500,237000,524969
20240912,226000,232000,225500,232000,660069
20240911,229500,230500,221500,223500,781938
20240910,229500,231000,227000,231000,364974
20240909,225500,231500,225000,229500,638085
20240906,228000,230500,223000,227500,710077
20240905,236000,237500,227000,229000,884047
20240904,231000,236500,229500,232500,942257
20240903,244000,244500,236000,237500,1024521
20240902,256000,256000,245000,246000,1006660
20240830,261000,265500,255500,255500,1206940
20240829,261500,267000,256000,258500,1646679
20240828,249500,261000,246000,259000,1170970
20240827,248500,251000,244500,247500,555018
20240826,255500,258000,247500,249500,469538
20240823,245500,254000,245000,252500,449189
20240822,253500,254000,245500,248000,497250
20240821,257500,257500,251000,252500,359513
20240820,258000,261000,255000,256000,660818
20240819,256000,259500,250000,255000,739313
20240816,248000,256500,246500,255000,1113073
20240814,245500,248000,238500,241000,500276
20240813,242000,245500,240000,243000,358474
20240812,246000,249000,242000,243500,469844
20240809,240500,248000,240000,243000,606967
20240808,231500,240000,228500,236500,698685
20240807,233000,241000,231500,236000,756779
20240806,233500,241500,228000,235000,1250180
20240805,236000,239500,216500,224000,1465965
20240802,242500,248000,242000,244000,889521
20240801,251000,258500,251000,253500,734315
20240731,250000,253500,247500,249000,594919
20240730,253000,258000,249500,250000,594899
20240729,244000,260000,243000,255500,1302271
20240726,248500,250500,232000,243500,2662741
20240725,253000,255000,247500,251500,832753
20240724,259500,263500,257500,258500,608412
20240723,258000,264500,257500,263500,803042
20240722,259000,261500,251000,255000,769457
20240719,258500,259500,254000,258500,737904
20240718,267000,267500,256500,260500,1083373
20240717,275500,275500,268000,268500,512968
20240716,270500,276000,270000,274500,552065
20240715,273000,273500,267500,268500,541442
20240712,277500,278500,268000,271500,666813
20240711,277000,278500,274500,278500,653458
20240710,275000,277500,272500,274500,672155
20240709,284000,285500,272500,274500,1135540
20240708,282000,289500,281000,283000,603805
20240705,277500,282000,277000,281000,586121
20240704,277500,281000,274500,277500,552767
20240703,275000,281500,272500,276000,1072157
20240702,283000,283500,271000,272500,1558999
20240701,292000,296000,285500,286000,864443
20240628,299500,299500,293000,295000,761453
20240627,287000,298500,286500,298000,1157313
20240626,289000,293500,286500,289500,694207
20240625,281000,292500,280000,288500,1023261
20240624,277000,283000,275500,281000,598019
20240621,283500,285000,279000,280000,876560
20240620,285500,288000,282500,285500,629996
20240619,286500,292500,284000,286500,1228960
20240618,280500,290000,278500,283000,1667920
20240617,276000,285000,275500,278500,1945849
20240614,268500,274000,267000,268000,778015
20240613,273000,281000,269000,269000,1862106
20240612,273000,273000,268000,270000,567334
20240611,270500,273500,267500,271000,967240
20240610,261500,271500,261000,267500,945927
20240607,262500,266500,261500,265000,519878
20240605,261000,267500,256500,264000,882084
20240604,262500,265500,258000,259000,660409
20240603,257500,270000,257000,265000,1186533
20240531,259500,260000,253000,253000,1014549
20240530,260500,264000,255500,257000,640526
20240529,262500,265000,257000,261000,965532
20240528,265000,270000,263500,265000,598743
20240527,267500,271500,262000,265500,1011436
20240524,268500,274500,266000,267500,1059149
20240523,273500,275000,267500,271500,1886248
20240522,253000,277500,251000,277000,3336634
20240521,249000,254000,248000,253000,576613
20240520,245500,255000,244500,250500,860566
20240517,247000,249500,244000,244000,408947
20240516,248000,248500,245500,247000,559548
20240514,245500,247000,243000,246500,670650
20240513,242500,247500,242000,245000,550255
20240510,239000,243000,237000,241500,455541
20240509,242000,242500,235000,237000,704379
20240508,240500,244000,240000,242000,444082
20240507,242500,246000,240000,242000,799659
20240503,250000,250500,241000,241000,727057
20240502,249000,251500,246500,249000,602350
20240430,250000,253000,248000,251000,545747
